Aquatic Programs Count,day,Day of Week,Family Swim Count,Lap Swim Count,Outage Count,tally_Time,Water Excercise Count
,03/08/2020,Sunday,,,,08:15:00,
,03/08/2020,Sunday,,,,08:45:00,
,03/08/2020,Sunday,,,,09:15:00,
,03/08/2020,Sunday,,,,09:45:00,
,03/08/2020,Sunday,,,,10:15:00,
,03/08/2020,Sunday,,,,10:45:00,
,03/08/2020,Sunday,,,,11:15:00,
,03/08/2020,Sunday,,,,11:45:00,
,03/08/2020,Sunday,,,,12:15:00,
,03/08/2020,Sunday,,,,12:45:00,
,03/08/2020,Sunday,,,,13:15:00,
,03/08/2020,Sunday,,,,13:45:00,
,03/08/2020,Sunday,,,,14:15:00,
,03/08/2020,Sunday,,,,14:45:00,
,03/08/2020,Sunday,,,,15:15:00,
,03/08/2020,Sunday,,,,15:45:00,
,03/08/2020,Sunday,,,,16:15:00,
,03/08/2020,Sunday,,,,16:45:00,
,03/08/2020,Sunday,,,,17:15:00,
,03/08/2020,Sunday,,,,17:45:00,
,03/08/2020,Sunday,,,,18:15:00,
,03/08/2020,Sunday,,,,18:45:00,
,03/08/2020,Sunday,,,,19:15:00,
,03/08/2020,Sunday,,,,19:45:00,
,03/08/2020,Sunday,,,,20:15:00,
,03/08/2020,Sunday,,,,20:45:00,
,03/08/2020,Sunday,,,,21:15:00,
,02/26/2020,Wednesday,,,,05:45:00,
,02/26/2020,Wednesday,,,,06:15:00,
,02/26/2020,Wednesday,,,,06:45:00,
,02/26/2020,Wednesday,,,,07:15:00,
,02/26/2020,Wednesday,,,,07:45:00,
,02/26/2020,Wednesday,,,,08:15:00,
,02/26/2020,Wednesday,,,,08:45:00,
,02/26/2020,Wednesday,,,,09:15:00,
,02/26/2020,Wednesday,,,,09:45:00,
,02/26/2020,Wednesday,,,,10:15:00,
,02/26/2020,Wednesday,,,,10:45:00,
,02/26/2020,Wednesday,,,,11:15:00,
,02/26/2020,Wednesday,,,,11:45:00,
,02/26/2020,Wednesday,,,,12:15:00,
,02/26/2020,Wednesday,,,,12:45:00,
,02/26/2020,Wednesday,,,,13:15:00,
,02/26/2020,Wednesday,,,,13:45:00,
,02/26/2020,Wednesday,,,,14:15:00,
,02/26/2020,Wednesday,,,,14:45:00,
,02/26/2020,Wednesday,,,,15:15:00,
,02/26/2020,Wednesday,,,,15:45:00,
,02/26/2020,Wednesday,,,,16:15:00,
,02/26/2020,Wednesday,,,,16:45:00,
,02/26/2020,Wednesday,,,,17:15:00,
,02/26/2020,Wednesday,,,,17:45:00,
,02/26/2020,Wednesday,,,,18:15:00,
,02/26/2020,Wednesday,,,,18:45:00,
,02/26/2020,Wednesday,,,,19:15:00,
,02/26/2020,Wednesday,,,,19:45:00,
,02/26/2020,Wednesday,,,,20:15:00,
,02/26/2020,Wednesday,,,,20:45:00,
,02/26/2020,Wednesday,,,,21:15:00,
,01/07/2020,Tuesday,,,,05:45:00,
,01/07/2020,Tuesday,,,,06:15:00,
,01/07/2020,Tuesday,,,,06:45:00,
,01/07/2020,Tuesday,,,,07:15:00,
,01/07/2020,Tuesday,,,,07:45:00,
,01/07/2020,Tuesday,,,,08:15:00,
,01/07/2020,Tuesday,,,,08:45:00,
,01/07/2020,Tuesday,,,,09:15:00,
,01/07/2020,Tuesday,,,,09:45:00,
,01/07/2020,Tuesday,,,,10:15:00,
,01/07/2020,Tuesday,,,,10:45:00,
,01/07/2020,Tuesday,,,,11:15:00,
,01/07/2020,Tuesday,,,,11:45:00,
,01/07/2020,Tuesday,,,,12:15:00,
,01/07/2020,Tuesday,,,,12:45:00,
,01/07/2020,Tuesday,,,,13:15:00,
,01/07/2020,Tuesday,,,,13:45:00,
,01/07/2020,Tuesday,,,,14:15:00,
,01/07/2020,Tuesday,,,,14:45:00,
,01/07/2020,Tuesday,,,,15:15:00,
,01/07/2020,Tuesday,,,,15:45:00,
,01/07/2020,Tuesday,,,,16:15:00,
,01/07/2020,Tuesday,,,,16:45:00,
,01/07/2020,Tuesday,,,,17:15:00,
,01/07/2020,Tuesday,,,,17:45:00,
,01/07/2020,Tuesday,,,,18:15:00,
,01/07/2020,Tuesday,,,,18:45:00,
,01/07/2020,Tuesday,,,,19:15:00,
,01/07/2020,Tuesday,,,,19:45:00,
,01/07/2020,Tuesday,,,,20:15:00,
,01/07/2020,Tuesday,,,,20:45:00,
,01/07/2020,Tuesday,,,,21:15:00,
,01/08/2020,Wednesday,,,,05:45:00,
,01/08/2020,Wednesday,,,,06:15:00,
,01/08/2020,Wednesday,,,,06:45:00,
,01/08/2020,Wednesday,,,,07:15:00,
,01/08/2020,Wednesday,,,,07:45:00,
,01/08/2020,Wednesday,,,,08:15:00,
,01/08/2020,Wednesday,,,,08:45:00,
,01/08/2020,Wednesday,,,,09:15:00,
,01/08/2020,Wednesday,,,,09:45:00,
,01/08/2020,Wednesday,,,,10:15:00,
,01/08/2020,Wednesday,,,,10:45:00,
,01/08/2020,Wednesday,,,,11:15:00,
,01/08/2020,Wednesday,,,,11:45:00,
,01/08/2020,Wednesday,,,,12:15:00,
,01/08/2020,Wednesday,,,,12:45:00,
,01/08/2020,Wednesday,,,,13:15:00,
,01/08/2020,Wednesday,,,,13:45:00,
,01/08/2020,Wednesday,,,,14:15:00,
,01/08/2020,Wednesday,,,,14:45:00,
,01/08/2020,Wednesday,,,,15:15:00,
,01/08/2020,Wednesday,,,,15:45:00,
,01/08/2020,Wednesday,,,,16:15:00,
,01/08/2020,Wednesday,,,,16:45:00,
,01/08/2020,Wednesday,,,,17:15:00,
,01/08/2020,Wednesday,,,,17:45:00,
,01/08/2020,Wednesday,,,,18:15:00,
,01/08/2020,Wednesday,,,,18:45:00,
,01/08/2020,Wednesday,,,,19:15:00,
,01/08/2020,Wednesday,,,,19:45:00,
,01/08/2020,Wednesday,,,,20:15:00,
,01/08/2020,Wednesday,,,,20:45:00,
,01/08/2020,Wednesday,,,,21:15:00,
,01/09/2020,Thursday,,,,05:45:00,
,01/09/2020,Thursday,,,,06:15:00,
,01/09/2020,Thursday,,,,06:45:00,
,01/09/2020,Thursday,,,,07:15:00,
,01/09/2020,Thursday,,,,07:45:00,
,01/09/2020,Thursday,,,,08:15:00,
,01/09/2020,Thursday,,,,08:45:00,
,01/09/2020,Thursday,,,,09:15:00,
,01/09/2020,Thursday,,,,09:45:00,
,01/09/2020,Thursday,,,,10:15:00,
,01/09/2020,Thursday,,,,10:45:00,
,01/09/2020,Thursday,,,,11:15:00,
,01/09/2020,Thursday,,,,11:45:00,
,01/09/2020,Thursday,,,,12:15:00,
,01/09/2020,Thursday,,,,12:45:00,
,01/09/2020,Thursday,,,,13:15:00,
,01/09/2020,Thursday,,,,13:45:00,
,01/09/2020,Thursday,,,,14:15:00,
,01/09/2020,Thursday,,,,14:45:00,
,01/09/2020,Thursday,,,,15:15:00,
,01/09/2020,Thursday,,,,15:45:00,
,01/09/2020,Thursday,,,,16:15:00,
,01/09/2020,Thursday,,,,16:45:00,
,01/09/2020,Thursday,,,,17:15:00,
,01/09/2020,Thursday,,,,17:45:00,
,01/09/2020,Thursday,,,,18:15:00,
,01/09/2020,Thursday,,,,18:45:00,
,01/09/2020,Thursday,,,,19:15:00,
,01/09/2020,Thursday,,,,19:45:00,
,01/09/2020,Thursday,,,,20:15:00,
,01/09/2020,Thursday,,,,20:45:00,
,01/09/2020,Thursday,,,,21:15:00,
,01/10/2020,Friday,,,,05:45:00,
,01/10/2020,Friday,,,,06:15:00,
,01/10/2020,Friday,,,,06:45:00,
,01/10/2020,Friday,,,,07:15:00,
,01/10/2020,Friday,,,,07:45:00,
,01/10/2020,Friday,,,,08:15:00,
,01/10/2020,Friday,,,,08:45:00,
,01/10/2020,Friday,,,,09:15:00,
,01/10/2020,Friday,,,,09:45:00,
,01/10/2020,Friday,,,,10:15:00,
,01/10/2020,Friday,,,,10:45:00,
,01/10/2020,Friday,,,,11:15:00,
,01/10/2020,Friday,,,,11:45:00,
,01/10/2020,Friday,,,,12:15:00,
,01/10/2020,Friday,,,,12:45:00,
,01/10/2020,Friday,,,,13:15:00,
,01/10/2020,Friday,,,,13:45:00,
,01/10/2020,Friday,,,,14:15:00,
,01/10/2020,Friday,,,,14:45:00,
,01/10/2020,Friday,,,,15:15:00,
,01/10/2020,Friday,,,,15:45:00,
,01/10/2020,Friday,,,,16:15:00,
,01/10/2020,Friday,,,,16:45:00,
,01/10/2020,Friday,,,,17:15:00,
,01/10/2020,Friday,,,,17:45:00,
,01/10/2020,Friday,,,,18:15:00,
,01/10/2020,Friday,,,,18:45:00,
,01/10/2020,Friday,,,,19:15:00,
,01/10/2020,Friday,,,,19:45:00,
,01/10/2020,Friday,,,,20:15:00,
,01/10/2020,Friday,,,,20:45:00,
,01/10/2020,Friday,,,,21:15:00,
,01/11/2020,Saturday,,,,05:45:00,
,01/11/2020,Saturday,,,,06:15:00,
,01/11/2020,Saturday,,,,06:45:00,
,01/11/2020,Saturday,,,,07:15:00,
,01/11/2020,Saturday,,,,07:45:00,
,01/11/2020,Saturday,,,,08:15:00,
,01/11/2020,Saturday,,,,08:45:00,
,01/11/2020,Saturday,,,,09:15:00,
,01/11/2020,Saturday,,,,09:45:00,
,01/11/2020,Saturday,,,,10:15:00,
,01/11/2020,Saturday,,,,10:45:00,
,01/11/2020,Saturday,,,,11:15:00,
,01/11/2020,Saturday,,,,11:45:00,
,01/11/2020,Saturday,,,,12:15:00,
,01/11/2020,Saturday,,,,12:45:00,
,01/11/2020,Saturday,,,,13:15:00,
,01/11/2020,Saturday,,,,13:45:00,
,01/11/2020,Saturday,,,,14:15:00,
,01/11/2020,Saturday,,,,14:45:00,
,01/11/2020,Saturday,,,,15:15:00,
,01/11/2020,Saturday,,,,15:45:00,
,01/11/2020,Saturday,,,,16:15:00,
,01/11/2020,Saturday,,,,16:45:00,
,01/11/2020,Saturday,,,,17:15:00,
,01/11/2020,Saturday,,,,17:45:00,
,01/11/2020,Saturday,,,,18:15:00,
,01/11/2020,Saturday,,,,18:45:00,
,01/11/2020,Saturday,,,,19:15:00,
,01/11/2020,Saturday,,,,19:45:00,
,01/11/2020,Saturday,,,,20:15:00,
,01/11/2020,Saturday,,,,20:45:00,
,01/11/2020,Saturday,,,,21:15:00,
,04/23/2019,Tuesday,,,,05:45:00,
,04/23/2019,Tuesday,,,,06:15:00,
,04/23/2019,Tuesday,,,,06:45:00,
,04/23/2019,Tuesday,,,,07:15:00,
,04/23/2019,Tuesday,,,,07:45:00,
,04/23/2019,Tuesday,,6,,08:15:00,
,04/23/2019,Tuesday,,9,,08:45:00,
,04/23/2019,Tuesday,,,,09:15:00,10
,04/23/2019,Tuesday,,,,09:45:00,10
,04/23/2019,Tuesday,,,,10:15:00,12
,04/23/2019,Tuesday,,,,10:45:00,11
,04/23/2019,Tuesday,,,,11:15:00,
,04/23/2019,Tuesday,,,,11:45:00,
,04/23/2019,Tuesday,,6,,12:15:00,
,04/23/2019,Tuesday,,7,,12:45:00,
,04/23/2019,Tuesday,,,,13:15:00,
,04/23/2019,Tuesday,,,,13:45:00,
,04/23/2019,Tuesday,,,,14:15:00,
,04/23/2019,Tuesday,,,,14:45:00,
,04/23/2019,Tuesday,,,,15:15:00,
,04/23/2019,Tuesday,,,,15:45:00,
,04/23/2019,Tuesday,,,,16:15:00,
,04/23/2019,Tuesday,,,,16:45:00,
,04/23/2019,Tuesday,,,,17:15:00,
,04/23/2019,Tuesday,,,,17:45:00,
,04/23/2019,Tuesday,,,,18:15:00,
5,04/23/2019,Tuesday,,,,18:45:00,
,04/23/2019,Tuesday,,,,19:15:00,
,04/23/2019,Tuesday,,,,19:45:00,
,04/23/2019,Tuesday,,2,,20:15:00,
,04/23/2019,Tuesday,,,,20:45:00,
,04/23/2019,Tuesday,,,,21:15:00,
,04/24/2019,Wednesday,,2,,05:45:00,
,04/24/2019,Wednesday,,3,,06:15:00,
,04/24/2019,Wednesday,,3,,06:45:00,
,04/24/2019,Wednesday,,3,,07:15:00,
,04/24/2019,Wednesday,,9,,07:45:00,
,04/24/2019,Wednesday,,0,,08:15:00,2
,04/24/2019,Wednesday,,0,,08:45:00,5
,04/24/2019,Wednesday,,,,09:15:00,14
,04/24/2019,Wednesday,,,,09:45:00,16
,04/24/2019,Wednesday,,3,,10:15:00,
